arch wight	Castle Anwyn	4285100	4285103
arch wight	Plains of Bone	14011023	14011041
arch wight	The Graveyard	18101	18110
arch wight	The Graveyard	18200	18209
arch wight	The Graveyard	2162113	2162122
arctic manticore	Ice Plains	4127005	4127045
arctic puma	Abbey	4132001	4132010
arctic titan	Glatoph	2153002	2153031
arctic titan	Icemule Trail	4044134	4044139
arctic wolverine	Pinefar Forests	4563008	4563020
arctic wolverine	Sleeping Lady Mountains	4565016	4565037
ash guardian	Volcanic Flats	3023107	3023123
ash hag	Volcanic Flats	3023001	3023028
ashen patrician vampire	Moonsedge	4577106	4577123
ashen patrician vampire	Moonsedge	4577201	4577214
ashen patrician vampire	Moonsedge	4577216	4577249
athletic dark-eyed incubus	Abbey	4132201	4132240
athletic dark-eyed incubus	Abbey	4132243	4132248
baesrukha	Yegharren Plains	13036401	13036414
baesrukha	Yegharren Plains	13036501	13036514
banded rattlesnake	Emerald Forest	13301170	13301191
banded rattlesnake	Emerald Forest	13301201	13301232
banded rattlesnake	Emerald Forest	13301301	13301335
banshee	Darkstone Castle	42001	42016
banshee	Darkstone Castle	44001	44006
banshee	Darkstone Castle	44033	44036
banshee	Darkstone Castle	44046	44051
banshee	Fhorian Village	3030256	3030268
barbed cavern urchin	Hornwort Cavern	7131001	7131018
barghest	Yegharren Plains	13036201	13036217
barghest	Yegharren Plains	13036301	13036310
barghest	Yegharren Plains	13036401	13036414
bent being	Old Ta'Faendryl	17003011	17003038
bent being	Old Ta'Faendryl	17003101	17003150
bent being	Old Ta'Faendryl	17003201	17003217
big ugly kobold	Lower Dragonsclaw	373005	373016
bighorn sheep	Emerald Forest	13301170	13301191
bighorn sheep	Emerald Forest	13301201	13301232
black bear	Lysierian Hills	92002	92018
black bear	Neartofar Forest	14015101	14015118
black bear	Slope	395002	395015
black boar	Neartofar Forest	14015101	14015118
black forest ogre	Aradhul Road	17005003	17005006
black forest ogre	Aradhul Road	17005015	17005023
black forest ogre	Aradhul Road	17005027	17005035
black forest ogre	Blighted Forest	13020001	13020051
black forest ogre	Blighted Forest	13020100	13020114
black forest viper	Blighted Forest	13020001	13020051
black forest viper	Blighted Forest	13020100	13020114
black leopard	Grasslands	14012050	14012070
black leopard	Grasslands	14012150	14012165
black rolton	Yander's Farm	14005002	14005019
black-winged daggerbeak	Holdings of Vornavis	2130100	2130123
blackened decaying tumbleweed	Abandoned Farm	4124050	4124062
blazing red phoenix	Volcanic Flats	3023107	3023123
bloated kiramon broodtender	The Hive	13041301	13041329
blood eagle	South River Road	2104010	2104016
blood eagle	The Citadel	2102022	2102049
bloody halfling cannibal	Hinterwilds	7503101	7503146
blubbery humpbacked merrow	Sailor's Grief	7150501	7150535
blubbery humpbacked merrow	Sailor's Grief	7150701	7150733
bobcat	The Toadwort	14007024	14007041
bog spectre	Fethayl Bog	13038001	13038031
bog troll	Miasmal Forest	5003001	5003027
bog troll	Miasmal Forest	5003030	5003030
bog troll	Miasmal Forest	5003032	5003032
bog troll	Miasmal Forest	5003036	5003050
bog troll	Miasmal Forest	5004001	5004034
bog wight	Fethayl Bog	13038001	13038031
bog wraith	Miasmal Forest	5003021	5003027
bog wraith	Miasmal Forest	5003030	5003030
bog wraith	Miasmal Forest	5003032	5003032
bog wraith	Miasmal Forest	5003036	5003050
bone golem	Plains of Bone	14011001	14011022
bone golem	The Citadel	2102001	2102006
bone golem	The Citadel	2102059	2102069
bone golem	Upper Trollfang	14070	14079
bony tenthsworn occultist	Crawling Shore	4576101	4576126
bony tenthsworn occultist	Crawling Shore	4576151	4576160
brackish bilge mass	Sailor's Grief	7150501	7150535
brawny gigas shield-maiden	Hinterwilds	7503301	7503312
brawny gigas shield-maiden	Hinterwilds	7503321	7503332
brawny gigas shield-maiden	Hinterwilds	7503341	7503353
brawny gigas shield-maiden	Hinterwilds	7503361	7503366
brawny gigas shield-maiden	Hinterwilds	7503371	7503374
brawny gigas shield-maiden	Hinterwilds	7503381	7503384
bresnahanini rolton	Outlands	4215701	4215716
bristly black tapir	Cloud Forest	3219001	3219038
brown boar	Neartofar Forest	14015101	14015118
brown gak	Yander's Farm	14005002	14005019
brown spinner	The Citadel	2102022	2102049
burly reiver	Luinne Bheinn	4251110	4251111
cadaverous tatterdemalion ghast	Moonsedge	4577001	4577028
cadaverous tatterdemalion ghast	Moonsedge	4577051	4577058
cadaverous tatterdemalion ghast	Moonsedge	4577106	4577123
cadaverous tatterdemalion ghast	Moonsedge	4577201	4577214
cadaverous tatterdemalion ghast	Moonsedge	4577216	4577249
caedera	The Rift	4567001	4567055
carceris	Castle Anwyn	4285030	4285050
caribou	Pinefar Forests	4563001	4563021
caribou	Sleeping Lady Mountains	4565004	4565014
carrion worm	Coastal Cliffs	67001	67020
carrion worm	Subterranean Tunnels	4045211	4045230
cave bear	Hidden Vale	40001	40013
cave bear	Hidden Vale	40020	40020
cave gnoll	Upper Dragonsclaw	2121015	2121024
cave gnome	Catacombs	46029	46033
cave gnome	Catacombs	46035	46037
cave gnome	Subterranean Tunnels	4045120	4045141
cave gnome	Upper Dragonsclaw	2121015	2121024
cave lizard	Czeroth Caverns	13007001	13007043
cave nipper	Sea Caverns	391001	391022
cave troll	Crystal Caves	24019	24057
cave troll	Hidden Vale	36001	36005
cave troll	Upper Trollfang	14032	14043
cave troll	Upper Trollfang	14052	14060
cave troll	Upper Trollfang	17020	17028
cave troll	Upper Trollfang	17101	17115
cave troll	Vornavian Coast	4202161	4202180
cave worm	Crystal Caves	24001	24017
cave worm	Crystal Caves	24019	24057
cave worm	Sea Caverns	392001	392008
centaur	Locksmehr Trail	13001043	13001079
centaur	Rambling Meadows	14006041	14006046
centaur	Rambling Meadows	14006048	14006060
centaur	Vornavian Coast	4218101	4218121
centaur ranger	Rambling Meadows	14006041	14006046
centaur ranger	Rambling Meadows	14006048	14006060
chitinous kiramon myrmidon	The Hive	13041101	13041132
chitinous kiramon myrmidon	The Hive	13041201	13041230
chitinous kiramon myrmidon	The Hive	13041301	13041329
cinder wasp	Volcano	3052001	3052025
cloud sprite bully	Cloud Forest	3219001	3219038
cloud sprite meddler	Cloud Forest	3219001	3219038
cobra	The Graveyard	18048	18051
cobra	The Graveyard	18053	18054
cobra	The Graveyard	2156001	2156015
cobra	Vornavian Coast	4202101	4202111
cockatrice	Upper Trollfang	15009	15015
coconut crab	Rocky Shoals	7127001	7127019
cold guardian	Ice Plains	4127035	4127045
cold guardian	Ice Plains	7502001	7502015
cold guardian	Icemule Trail	4044131	4044134
cold guardian	Icemule Trail	4044136	4044139
colossus vulture	Yegharren Plains	13036111	13036118
colossus vulture	Yegharren Plains	13036201	13036217
corpulent kresh ravager	The Hive	13041101	13041132
corpulent kresh ravager	The Hive	13041201	13041230
cougar	Vornavian Coast	4218101	4218121
coyote	Liath Bheinn and Aillidh Brae	4250022	4250026
coyote	Lower Dragonsclaw	9042	9047
coyote	Lower Dragonsclaw	9058	9058
coyote	Plains of Vornavis	4212101	4212130
coyote	Plains of Vornavis	4213101	4213130
coyote	Upper Trollfang	16001	16005
coyote	Upper Trollfang	16011	16013
coyote	Vornavian Coast	4214101	4214115
crackling lightning fiend	Stormpeak	13150401	13150425
crazed canine	Cliffwalk	7129001	7129017
crazed zombie	Lunule Weald	14016001	14016038
crested basilisk	Outlands	2152013	2152030
crested basilisk	Rambling Meadows	14006041	14006046
crested basilisk	Rambling Meadows	14006048	14006060
crested basilisk	Yegharren Plains	13034401	13034416
crocodile	Plains of Vornavis	4212301	4212324
crocodile	The Citadel	377051	377066
crocodile	The Citadel	377077	377081
crocodile	The Citadel	377083	377084
crocodile	Thurfel's Island	7530006	7530029
crystal crab	Thurfel's Island	7530006	7530029
crystal golem	Crystal Caves	24058	24064
csetairi	The Rift	4567001	4567055
cyclops	Noman's Land	4600010	4600020
dark apparition	Glaise Cnoc Cemetery	14008073	14008081
dark apparition	Southern Snowfields	4128058	4128070
dark frosty plant	Abandoned Farm	4124050	4124062
dark orc	Smuggling Tunnels	37002	37021
dark orc	Vornavian Coast	4202401	4202416
dark orc	Yander's Farm	14005054	14005066
dark panther	Karazja Jungle	5006004	5006009
dark panther	Karazja Jungle	5006040	5006040
dark panther	Vipershroud	2190001	2190025
dark panther	Vipershroud	2190027	2190034
dark shambler	Abbey	4132101	4132118
dark shambler	Plains of Bone	14011023	14011035
dark shambler	Upper Trollfang	16058	16064
dark shambler	Vornavian Coast	4217201	4217216
dark vortece	The Broken Lands	94026	94040
dark vysan	Coastal Cliffs	68006	68008
dark vysan	Coastal Cliffs	68030	68032
dark vysan	Coastal Cliffs	4381001	4381021
dark vysan	Glaise Cnoc Cemetery	14008025	14008051
darken	Wraithenmist	13027003	13027083
darkly inked fetish master	The Rift	4571001	4571030
darkwoode	The Toadwort	14007024	14007031
darkwoode	Upper Trollfang	16036	16044
darkwoode	Vornavian Coast	4218201	4218221
death dirge	Plains of Bone	14011001	14011022
death dirge	The Graveyard	18042	18044
death dirge	The Graveyard	18048	18052
death dirge	The Graveyard	2162001	2162015
death dirge	Vornavian Coast	4202141	4202156
deathsworn fanatic	Shadow of the Sanctum	4216001	4216049
decaying citadel guardsman	The Citadel	377002	377008
decaying citadel guardsman	The Citadel	377013	377015
decaying citadel guardsman	The Citadel	377020	377030
decaying citadel guardsman	The Citadel	377301	377314
decaying citadel guardsman	The Citadel	377320	377344
deranged sentry	Thurfel's Island	7531026	7531042
desiccated half-krolvin strigoi	Crawling Shore	4576101	4576126
desiccated half-krolvin strigoi	Crawling Shore	4576151	4576160
dhu goleras	Maaghara Tower	13022004	13022055
direbear	Red Forest	480216	480230
direbear	Red Forest	17006216	17006230
disfigured hive thrall	The Hive	13041101	13041132
disfigured hive thrall	The Hive	13041201	13041230
disfigured hive thrall	The Hive	13041301	13041329
dobrem	Outlands	2152003	2152029
dobrem	Outlands	4215100	4215118
dobrem	Outlands	4215133	4215160
dobrem	Outlands	4215164	4215182
dreadnought raptor	Gyldemar Forest	13028001	13028034
dybbuk	Bonespear Tower	319100	319112
dybbuk	Bonespear Tower	319117	319133
earth elemental	Bowels of Thanatoph	4293001	4293032
earth elemental	Bowels of Thanatoph	4293051	4293057
ebon swine	Black Weald	7130001	7130018
eidolon	Bonespear Tower	319117	319140
elder ghoul master	The Graveyard	18029	18035
elder ghoul master	The Graveyard	18070	18070
elder tree spirit	Abandoned Farm	4124101	4124112
elder tree spirit	Abandoned Farm	4124114	4124124
emaciated hierophant	Temple Wyneb	13300001	13300076
emaciated hierophant	Temple Wyneb	13300080	13300080
enormous mosquito	Monsoon Jungle	3218001	3218046
enormous mosquito	Monsoon Jungle	3218049	3218054
enormous rift crawler	The Rift	4569001	4569023
ethereal mage apprentice	The Citadel	377002	377008
ethereal mage apprentice	The Citadel	377013	377015
ethereal mage apprentice	The Citadel	377020	377030
ethereal mage apprentice	The Citadel	377320	377328
ethereal triton psionicist	Atoll	7138201	7138218
ethereal triton sentry	Ruined Temple	3031081	3031106
fallen crusader	The Rift	4569001	4569023
fanged goblin	The Toadwort	14007001	14007022
fanged rodent	Catacombs	14009001	14009040
fanged viper	The Toadwort	14007012	14007041
fenghai	Vornavian Coast	4006001	4006031
fenghai	Vornavian Coast	4218101	4218121
festering taint	Old Ta'Faendryl	17003011	17003038
festering taint	Old Ta'Faendryl	17003101	17003150
festering taint	Old Ta'Faendryl	17003201	17003217
fire ant	Barefoot Hill	14010101	14010118
fire cat	Lysierian Hills	92032	92041
fire cat	Lysierian Hills	92120	92129
fire elemental	Eye of V'Tull	3060002	3060018
fire elemental	Eye of V'Tull	3061001	3061028
fire giant	Volcanic Flats	3023001	3023017
fire guardian	Glatoph	35010	35024
fire guardian	Vornavian Coast	4202301	4202320
fire mage	Eye of V'Tull	3051005	3051020
fire mage	Eye of V'Tull	3051022	3051030
fire mage	Eye of V'Tull	3061001	3061017
fire mage	Eye of V'Tull	3061028	3061038
fire ogre	Volcanic Flats	3023001	3023028
fire rat	Lysierian Hills	92032	92041
fire salamander	Catacombs	46019	46025
fire salamander	Catacombs	46028	46032
fire salamander	Vornavian Coast	4202301	4202320
fire sprite	Eye of V'Tull	3051003	3051030
fire sprite	Eye of V'Tull	3061025	3061035
firebird	Volcanic Flats	3023107	3023123
firephantom	Glatoph	35010	35024
firephantom	The Citadel	2102001	2102006
firephantom	The Citadel	2102059	2102069
firephantom	Vornavian Coast	4202301	4202320
firethorn shoot	Fhorian Village	3030001	3030010
firethorn shoot	Fhorian Village	3030035	3030043
firethorn shoot	Fhorian Village	3030250	3030254
flayed gigas disciple	Hinterwilds	7503401	7503421
flayed gigas disciple	Hinterwilds	7503467	7503478
flayed gigas disciple	Hinterwilds	7503490	7503498
flesh golem	Marsh Keep	376051	376054
flesh golem	Marsh Keep	376057	376088
flickering mist-wreathed banshee	Moonsedge	4577001	4577028
flickering mist-wreathed banshee	Moonsedge	4577051	4577058
flickering mist-wreathed banshee	Moonsedge	4577106	4577123
flickering mist-wreathed banshee	Moonsedge	4577201	4577214
flickering mist-wreathed banshee	Moonsedge	4577216	4577249
forest bendith	Gyldemar Forest	13031001	13031056
forest ogre	Vornavian Coast	4218201	4218221
forest trali	Gyldemar Forest	13028038	13028080
forest trali shaman	Gyldemar Forest	13028038	13028080
forest troll	Upper Trollfang	14001	14023
forest troll	Upper Trollfang	15001	15030
forest troll	Upper Trollfang	16005	16035
forest troll	Vornavian Coast	4214101	4214115
frenzied monk	Lunule Weald	14016039	14016057
frenzied monk	Lunule Weald	14016059	14016082
frost giant	Glatoph	35026	35030
frost giant	Glatoph	35068	35072
frost giant	Glatoph	2153002	2153031
frost giant	Ice Plains	7502011	7502021
frost giant	Icemule Trail	4044001	4044019
frost giant	Icemule Trail	4044121	4044130
frost giant	Sleeping Lady Mountains	4560001	4560019
frozen corpse	Pinefar Forests	4563030	4563051
frozen corpse	Sleeping Lady Mountains	4560030	4560053
fulminating stormborn primordial	Sailor's Grief	7150201	7150229
fulminating stormborn primordial	Sailor's Grief	7150301	7150325
fulminating stormborn primordial	Sailor's Grief	7150328	7150329
garish revenant buccaneer	Sailor's Grief	7150501	7150535
gaudy phantasmic conjurer	Moonsedge	4577106	4577123
gaudy phantasmic conjurer	Moonsedge	4577201	4577214
gaudy phantasmic conjurer	Moonsedge	4577216	4577249
gaunt feral selkie	Crawling Shore	4576101	4576126
gaunt feral selkie	Crawling Shore	4576151	4576160
gaunt spectral servant	Marsh Keep	376001	376001
gaunt spectral servant	Marsh Keep	376003	376010
gaunt spectral servant	Marsh Keep	376015	376018
gaunt spectral servant	Marsh Keep	376020	376034
gaunt spectral servant	Marsh Keep	376040	376044
gaunt spectral servant	Marsh Keep	376051	376054
gaunt spectral servant	Marsh Keep	376057	376062
gaunt spectral servant	Marsh Keep	376084	376088
ghost	Coastal Cliffs	67043	67053
ghost wolf	Icemule Trail	4044200	4044218
ghost wolf	Plains of Bone	14011023	14011041
ghost wolf	Upper Trollfang	14070	14079
ghostly mara	Wraithenmist	13027023	13027086
ghostly pooka	Shadow Valley	389001	389019
ghostly pooka	Shadow Valley	389021	389027
ghostly pooka	Shadow Valley	2158001	2158020
ghostly warrior	Wolves' Den	390002	390022
ghostly warrior	Wolves' Den	390025	390048
ghoul master	Plains of Bone	14011023	14011035
ghoul master	The Graveyard	18029	18035
ghoul master	The Graveyard	18070	18070
ghoul master	The Graveyard	2162101	2162122
giant albino scorpion	Mraent Caverns	13008001	13008040
giant albino tomb spider	The Graveyard	2162113	2162122
giant ant	Dark Caverns	47001	47024
giant ant	Dark Caverns	47026	47033
giant fog beetle	Greymist Woods	3021001	3021016
giant fog beetle	Greymist Woods	3022001	3022017
giant fog beetle	The Broken Lands	306016	306048
giant hawk-owl	Sorcerer's Isle	14202001	14202023
giant hawk-owl	Teorainn Dale	13024035	13024064
giant marmot	Smuggling Tunnels	37002	37041
giant marmot	Yander's Farm	14005038	14005053
giant rat	Catacombs	46001	46003
giant rat	Catacombs	46007	46007
giant rat	Catacombs	46039	46041
giant rat	Catacombs	46052	46058
giant rat	Catacombs	2133100	2133109
giant rat	Catacombs	2133200	2133206
giant rat	Catacombs	2134100	2134108
giant rat	Catacombs	2134200	2134207
giant rat	Catacombs	2135100	2135107
giant rat	Catacombs	2135200	2135209
giant rat	Catacombs	2136100	2136108
giant rat	Catacombs	2136200	2136208
giant rat	Catacombs	4126004	4126023
giant rat	Lower Dragonsclaw	372005	372014
giant rat	Lower Dragonsclaw	372020	372026
giant rat	Lower Dragonsclaw	372030	372039
giant rat	Subterranean Tunnels	4045150	4045158
giant rat	Subterranean Tunnels	4045160	4045168
giant rat	Subterranean Tunnels	4045200	4045210
giant rat	The Citadel	2103007	2103013
giant rat	The Citadel	2103015	2103023
giant veaba	Czeroth Caverns	13007001	13007043
giant weasel	Emerald Forest	13301201	13301232
giant weasel	Emerald Forest	13301301	13301335
giant weasel	Yegharren Plains	13034401	13034416
gigantic lightning whelk	Sailor's Grief	7150101	7150105
gigantic lightning whelk	Sailor's Grief	7150115	7150116
gigantic lightning whelk	Sailor's Grief	7150201	7150229
gigantic lightning whelk	Sailor's Grief	7150301	7150325
gigantic lightning whelk	Sailor's Grief	7150328	7150329
glacial morph	Gossamer Valley	13023013	13023054
glistening cerebralite	The Rift	4569001	4569023
glistening cerebralite	The Rift	4571001	4571030
gnarled being	Old Ta'Faendryl	17003011	17003038
gnarled being	Old Ta'Faendryl	17003101	17003150
gnarled being	Old Ta'Faendryl	17003201	17003217
gnoll guard	Foothills of Zeltoph	10009	10060
gnoll guard	Foothills of Zeltoph	11201	11221
gnoll jarl	Foothills of Zeltoph	11020	11030
gnoll miner	Foothills of Zeltoph	11221	11221
gnoll priest	Foothills of Zeltoph	10040	10050
gnoll priest	Foothills of Zeltoph	11001	11030
gnoll ranger	Foothills of Zeltoph	10001	10020
gnoll ranger	Foothills of Zeltoph	10200	10206
gnoll thief	Foothills of Zeltoph	10001	10020
gnoll thief	Foothills of Zeltoph	10201	10206
gnoll worker	Foothills of Zeltoph	10001	10009
gnoll worker	Foothills of Zeltoph	10021	10039
gnoll worker	Foothills of Zeltoph	11001	11014
goblin	Old Mine Road	20001	20035
goblin	Sea Caverns	391001	391022
goblin	The Graveyard	18003	18011
goblin	Upper Trollfang	16001	16020
great boar	Locksmehr Trail	13000002	13000047
great boar	Lysierian Hills	92002	92018
great boar	Slope	395002	395015
great boar	Vornavian Coast	4202182	4202199
great boar	Yander's Farm	14005054	14005066
great brown bear	Upper Trollfang	14001	14023
great brown bear	Upper Trollfang	17020	17025
great brown bear	Upper Trollfang	17101	17118
great brown bear	Upper Trollfang	17127	17127
great stag	Yander's Farm	14005067	14005080
great stag	Yegharren Plains	13034101	13034118
great stag	Yegharren Plains	13034201	13034221
greater bog troll	Miasmal Forest	5003039	5003050
greater bog troll	Miasmal Forest	5004035	5004044
greater bog troll	Miasmal Forest	5004049	5004053
greater burrow orc	Melgorehn's Valley	2148026	2148040
greater construct	Old Ta'Faendryl	17004001	17004028
greater construct	Old Ta'Faendryl	17004030	17004120
greater earth elemental	Bowels of Thanatoph	4293015	4293057
greater faeroth	Gyldemar Forest	13030041	13030076
greater ghoul	Glaise Cnoc Cemetery	14008025	14008051
greater ghoul	The Citadel	2102008	2102020
greater ghoul	The Graveyard	18048	18058
greater ghoul	The Graveyard	18060	18061
greater ghoul	The Graveyard	18065	18068
greater ghoul	The Graveyard	2162001	2162015
greater ghoul	Vornavian Coast	4202141	4202156
greater ice giant	Sleeping Lady Mountains	4560030	4560053
greater ice spider	Southern Snowfields	4128045	4128055
greater kappa	Coastal Cliffs	85001	85009
greater krynch	Bowels of Thanatoph	4293001	4293052
greater moor wight	Miasmal Forest	5003039	5003050
greater moor wight	Miasmal Forest	5004035	5004044
greater moor wight	Miasmal Forest	5004049	5004053
greater moor wight	Yegharren Plains	13036201	13036217
greater moor wight	Yegharren Plains	13036401	13036414
greater moor wight	Yegharren Plains	13036501	13036514
greater orc	Cairnfang	4745001	4745019
greater orc	Cairnfang	4745021	4745032
greater orc	Cairnfang	4745035	4745039
greater orc	Foothills of Zeltoph	2131001	2131010
greater orc	Foothills of Zeltoph	2131040	2131045
greater orc	The Citadel	2100102	2100120
greater orc	Upper Trollfang	16001	16044
greater orc	Vornavian Coast	4214101	4214115
greater skayl	McKyren's End	3063001	3063013
greater spider	Crystal Caves	24001	24017
greater spider	Sea Caverns	392001	392008
greater spider	The Graveyard	2162001	2162015
greater spider	Vornavian Coast	4202161	4202180
greater spider	Vornavian Coast	4218201	4218221
greater water elemental	Ruined Temple	3031081	3031106
greenwing hornet	Castle Anwyn	4285036	4285040
greenwing hornet	Castle Anwyn	4285043	4285047
greenwing hornet	Castle Anwyn	4285051	4285057
gremlock	Old Ta'Faendryl	17002201	17002247
gremlock	Old Ta'Faendryl	17002301	17002325
gremlock	Old Ta'Faendryl	17003011	17003038
gremlock	Old Ta'Faendryl	17003101	17003150
gremlock	Old Ta'Faendryl	17003201	17003217
grey orc	Liath Bheinn and Aillidh Brae	4250005	4250021
grey orc	Upper Trollfang	14015	14023
grey orc	Upper Trollfang	14025	14025
grey orc	Upper Trollfang	16051	16057
grey orc	Yander's Farm	14005067	14005080
grey-plumed steelwing harpy	Sailor's Grief	7150301	7150325
grey-plumed steelwing harpy	Sailor's Grief	7150328	7150329
grifflet	Griffin's Keen	13302101	13302121
grifflet	Griffin's Keen	13302132	13302169
grisly corpse hulk	Crawling Shore	4576101	4576126
grisly corpse hulk	Crawling Shore	4576151	4576160
grizzly bear	Pinefar Forests	4563014	4563026
grutik savage	Zaerthu Tunnels	13009001	13009039
grutik shaman	Zaerthu Tunnels	13009001	13009039
haggard veiki herald	Stormpeak	13150401	13150425
hapless charmed corsair	Sailor's Grief	7150101	7150105
hapless charmed corsair	Sailor's Grief	7150115	7150116
hapless charmed corsair	Sailor's Grief	7150201	7150229
hapless charmed corsair	Sailor's Grief	7150301	7150325
hapless charmed corsair	Sailor's Grief	7150328	7150329
heavily armored battle mastodon	Hinterwilds	7503301	7503312
heavily armored battle mastodon	Hinterwilds	7503341	7503353
hill troll	Hidden Vale	36006	36010
hill troll	Slope	395017	395051
hill troll	Upper Trollfang	17001	17010
